title,rating,rating_count
"Shot in the Dark, A (1964)",3.7775974025974026,616
Lolita (1962),3.7760299625468163,1335
Gladiator (2000),3.7756879986972804,6141
Hot Fuzz (2007),3.7752118644067796,2360
Eastern Promises (2007),3.774946921443737,1413
Captain Phillips (2013),3.774582560296846,539
Toy Story 2 (1999),3.774540194255011,4839
Repulsion (1965),3.7738654147104853,639
Shrek (2001),3.773311621528968,5834
"Ice Storm, The (1997)",3.773166023166023,2072
After Hours (1985),3.7730819245773732,769
"Year of Living Dangerously, The (1982)",3.772923875432526,1156
Heavenly Creatures (1994),3.7726149283242707,2023
High Fidelity (2000),3.7725026852846404,4655
Cape Fear (1962),3.77213452299245,1457
Thank You for Smoking (2006),3.772077375946173,2378
Hoosiers (a.k.a. Best Shot) (1986),3.771957671957672,1890
Grizzly Man (2005),3.771726535341831,863
"Good bye, Lenin! (2003)",3.770849571317225,1283
Best in Show (2000),3.7701021059349076,3134
American Splendor (2003),3.769786250722126,1731
"Christmas Carol, A (1938)",3.769764216366158,721
Mississippi Burning (1988),3.769599548787366,1773
Casino (1995),3.769555214723926,3912
Gods and Monsters (1998),3.7692550505050506,1584
Bowling for Columbine (2002),3.7692410119840214,3755
"Help, The (2011)",3.769230769230769,663
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",3.7689003436426116,582
Auntie Mame (1958),3.7688172043010755,558
Sleeper (1973),3.767857142857143,2016
Ghost in the Shell (Kôkaku kidôtai) (1995),3.7676819824470833,1937
"Winslow Boy, The (1999)",3.7670454545454546,528
Dark City (1998),3.7668863261943986,3642
Witness (1985),3.7668325526932085,3416
"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",3.766522210184182,923
Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.7663687585000973,5147
Miracle on 34th Street (1947),3.7663139329805997,1701
Malcolm X (1992),3.7659294365455502,1899
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.765401146131805,1396
"Name of the Rose, The (Name der Rose, Der) (1986)",3.7652582159624415,2130
"Taking of Pelham One Two Three, The (1974)",3.7647831800262814,761
"Hurt Locker, The (2008)",3.7644167758846656,1526
Sense and Sensibility (1995),3.764194669756663,2589
Close Encounters of the Third Kind (1977),3.7641764176417642,4444
Dead Poets Society (1989),3.7638561320754715,5088
"Fighter, The (2010)",3.763813651137595,923
Life of Pi (2012),3.7637583892617448,745
Wallace & Gromit in The Curse of the Were-Rabbit (2005),3.7635024549918166,1833
"Fast, Cheap & Out of Control (1997)",3.7626970227670755,571
Freaks (1932),3.7620904836193447,641
Breakfast at Tiffany's (1961),3.760779122541604,2644
High Plains Drifter (1973),3.7602131438721136,1126
Up in the Air (2009),3.76,1400
Volver (2006),3.7595375722543354,865
Gone Baby Gone (2007),3.759529602595296,1233
My Favorite Year (1982),3.759171597633136,845
Catch Me If You Can (2002),3.7590153314618875,4631
"Truman Show, The (1998)",3.758818635607321,6010
Battle Royale (Batoru rowaiaru) (2000),3.7584664536741212,1565
"Thing, The (1982)",3.7580077437522,2841
"Great Santini, The (1979)",3.7579908675799087,657
Rosemary's Baby (1968),3.75783527696793,2744
"Bourne Identity, The (2002)",3.757392197125257,4870
Clerks (1994),3.757306776358519,4619
Farewell My Concubine (Ba wang bie ji) (1993),3.7572463768115942,828
Animal House (1978),3.7570364238410594,3624
Metropolitan (1990),3.755698005698006,702
Birdy (1984),3.755690440060698,659
25th Hour (2002),3.754591836734694,1960
Dirty Pretty Things (2002),3.754416961130742,1132
Crash (2004),3.75365770670296,2939
Winnie the Pooh and the Blustery Day (1968),3.7535135135135134,925
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",3.7534930139720557,1002
Happiness (1998),3.7531486146095716,1588
"Paper Chase, The (1973)",3.752925877763329,769
Fantastic Mr. Fox (2009),3.7521823472356934,1031
Donnie Brasco (1997),3.752017937219731,3345
Frost/Nixon (2008),3.751592356687898,942
"Nightmare Before Christmas, The (1993)",3.7515782090250176,4277
"Paris, Texas (1984)",3.7510822510822512,924
X-Men: Days of Future Past (2014),3.750836120401338,598
Buena Vista Social Club (1999),3.7503121098626715,801
Akira (1988),3.7501074344649763,2327
Monty Python's The Meaning of Life (1983),3.749828178694158,2910
"Guns of Navarone, The (1961)",3.7498063516653755,1291
Walk the Line (2005),3.749169435215947,2408
Gone with the Wind (1939),3.749130938586327,3452
Guess Who's Coming to Dinner (1967),3.749013417521705,1267
50/50 (2011),3.748993288590604,745
Barton Fink (1991),3.748544819557625,1718
"Natural, The (1984)",3.748395061728395,2025
Hamlet (1996),3.7483035163479332,1621
Heathers (1989),3.7479621780241277,3067
"Exorcist, The (1973)",3.747953216374269,4275
Inside Man (2006),3.747324902723735,2056
Invasion of the Body Snatchers (1956),3.7469063052445493,1697
"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",3.7465968586387435,955
Escape from Alcatraz (1979),3.7465753424657535,1168
"Das Experiment (Experiment, The) (2001)",3.7462987886944816,743
Boys Don't Cry (1999),3.7461377870563672,2395
"Queen, The (2006)",3.745622119815668,1085
"Breakfast Club, The (1985)",3.745437079731028,5205
Forbidden Planet (1956),3.7449922958397535,1298
Eight Men Out (1988),3.74435318275154,974
Lincoln (2012),3.744328097731239,573
Shine (1996),3.744124700239808,2085
Ghostbusters (a.k.a. Ghost Busters) (1984),3.7436315625970797,6438
Harry Potter and the Deathly Hallows: Part 2 (2011),3.743068391866913,1082
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3.7429378531073447,531
"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",3.7424768518518516,864
Croupier (1998),3.741871921182266,1015
Zelig (1983),3.7417974322396574,701
American Graffiti (1973),3.7415129151291513,2710
Stranger Than Paradise (1984),3.741472172351885,557
Sideways (2004),3.740102389078498,2930
"Hunt for Red October, The (1990)",3.7389081987323656,4891
Swingers (1996),3.7385970974429856,2894
Breaking the Waves (1996),3.7385245901639346,1220
Airplane! (1980),3.7380295566502464,5075
Election (1999),3.737960339943343,3530
True Romance (1993),3.7375290023201857,3448
Looper (2012),3.7357723577235773,1107
Zero Dark Thirty (2012),3.735008103727715,617
"Last Seduction, The (1994)",3.7349498327759196,598
Jesus Camp (2006),3.7344290657439445,578
Boyz N the Hood (1991),3.734319526627219,1690
Beauty of the Day (Belle de jour) (1967),3.734261501210654,826
When Harry Met Sally... (1989),3.734255626677679,4843
Blood Diamond (2006),3.734247967479675,1968
Empire of the Sun (1987),3.734149403640929,1593
Big Fish (2003),3.7341469885911382,3769
"American in Paris, An (1951)",3.7341232227488153,1055
Midnight in Paris (2011),3.7332285115303985,954
Shane (1953),3.733009708737864,927
Husbands and Wives (1992),3.732269503546099,564
Show Me Love (Fucking Åmål) (1998),3.732142857142857,672
"Postman, The (Postino, Il) (1994)",3.7320799059929493,1702
Strictly Ballroom (1992),3.731860338243317,1833
Dawn of the Dead (1978),3.731216111541441,1291
And the Band Played On (1993),3.730456026058632,614
Barry Lyndon (1975),3.7297639123102866,1186
This Is England (2006),3.7296222664015906,503
Garden State (2004),3.7293049249039467,2863
Wonder Boys (2000),3.729301793208699,2621
Dirty Harry (1971),3.7290730910575745,2449
"Wolf of Wall Street, The (2013)",3.729054054054054,740
Stardust (2007),3.7284075573549256,1482
Living in Oblivion (1995),3.7281921618204805,791
"Game, The (1997)",3.7281575898030126,4315
Finding Neverland (2004),3.727810650887574,2366
Capote (2005),3.72756981580511,1683
Skyfall (2012),3.7273985239852396,1084
Ghost World (2001),3.7255360623781675,2565
What Ever Happened to Baby Jane? (1962),3.7249698431845597,829
Dancer in the Dark (2000),3.724914675767918,1465
Kelly's Heroes (1970),3.724676724137931,928
Short Cuts (1993),3.7244759972954697,1479
"Birds, The (1963)",3.724416017797553,3596
Bad Education (La mala educación) (2004),3.724191063174114,649
"King and I, The (1956)",3.724033358605004,1319
Gettysburg (1993),3.7219061166429586,703
Mulholland Drive (2001),3.7216666666666667,3300
"Soldier's Story, A (1984)",3.7216404886561953,573
Monsoon Wedding (2001),3.7215132178669097,1097
Michael Clayton (2007),3.7212765957446807,1410
"Commitments, The (1991)",3.7211846318036286,1874
Winter's Bone (2010),3.71986301369863,730
Better Off Dead... (1985),3.718562874251497,1837
In the Loop (2009),3.718503937007874,508
Naked (1993),3.7172727272727273,550
In the Bedroom (2001),3.7170454545454548,1320
Midnight Run (1988),3.716393442622951,2135
Ed Wood (1994),3.7163555307885203,3589
Rocky (1976),3.7161705720920413,4737
"Quiet American, The (2002)",3.7152777777777777,1008
"Machinist, The (Maquinista, El) (2004)",3.714841722885314,1927
Fantasia (1940),3.714797820476054,3487
Evil Dead II (Dead by Dawn) (1987),3.714226115978306,2397
Ray (2004),3.713611111111111,1800
Sicko (2007),3.7135416666666665,960
Straw Dogs (1971),3.713371266002845,703
Munich (2005),3.712819228843265,1997
Little Children (2006),3.712566844919786,748
Billy Elliot (2000),3.7116816934535475,2551
Grosse Pointe Blank (1997),3.711637613552664,4073
Doubt (2008),3.7113466334164587,802
Gattaca (1997),3.711166562694947,4809
Howards End (1992),3.7106943335993616,1253
Shutter Island (2010),3.7097421203438397,1745
United 93 (2006),3.7095905172413794,928
Willy Wonka & the Chocolate Factory (1971),3.709344295167435,4987
What's Eating Gilbert Grape (1993),3.7093411175979982,3597
E.T. the Extra-Terrestrial (1982),3.708124608641202,6388
Lars and the Real Girl (2007),3.708029197080292,959
"Muppet Movie, The (1979)",3.707507380851961,2371
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",3.7074324324324324,740
Avatar (2009),3.707306338028169,2272
Giant (1956),3.70703125,768
Primal Fear (1996),3.7065573770491804,2440
Edward Scissorhands (1990),3.7061691189505406,5641
Welcome to the Dollhouse (1995),3.7061248527679624,1698
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),3.705952380952381,840
Where Eagles Dare (1968),3.7058333333333335,600
As Good as It Gets (1997),3.7056218713900653,5194
Boogie Nights (1997),3.7050317422995533,4253
Of Mice and Men (1992),3.7046384720327423,1466
Goldfinger (1964),3.704319828280118,3727
Like Water for Chocolate (Como agua para chocolate) (1992),3.7032130777903043,1774
Wreck-It Ralph (2012),3.7025931928687195,617
Zombieland (2009),3.702439024390244,1640
Shallow Grave (1994),3.701412429378531,1770
Enter the Dragon (1973),3.7007575757575757,1320
To Sir with Love (1967),3.7002355712603063,849
"Man Who Wasn't There, The (2001)",3.6996553421959626,2031
Notes on a Scandal (2006),3.6993817619783615,647
"Man from Earth, The (2007)",3.699052132701422,633
(500) Days of Summer (2009),3.6989285714285716,1400
Much Ado About Nothing (1993),3.698849630238291,2434
"Bronx Tale, A (1993)",3.698373408769448,1414
Sydney (Hard Eight) (1996),3.6981641468682507,926
Waking Ned Devine (a.k.a. Waking Ned) (1998),3.698108632395732,2062
Hedwig and the Angry Inch (2000),3.6972301814708692,1047
Dogville (2003),3.6966927763272412,1149
"Simple Plan, A (1998)",3.6965761511216058,2541
Klute (1971),3.6964091403699673,919
Shakespeare in Love (1998),3.695890128046262,4842
Pride & Prejudice (2005),3.6954954954954955,1110
"Few Good Men, A (1992)",3.695476029709656,4443
Picnic at Hanging Rock (1975),3.6954484605087017,747
Far from Heaven (2002),3.695367132867133,1144
Zero Effect (1998),3.693548387096774,1147
Shadowlands (1993),3.693169690501601,937
Lucky Number Slevin (2006),3.6927551560021152,1891
"Mission, The (1986)",3.6925465838509317,1127
Cyrano de Bergerac (1990),3.6924510717614165,1073
Holiday Inn (1942),3.6923701298701297,616
Secretary (2002),3.6920634920634923,1890
"Boondock Saints, The (2000)",3.6920177383592017,2255
"Bridge Too Far, A (1977)",3.6913793103448276,580
Withnail & I (1987),3.6913183279742765,622
Misery (1990),3.6906731317741017,3506
"Grifters, The (1990)",3.6905893536121672,2104
Lost in La Mancha (2002),3.6899038461538463,624
"March of the Penguins (Marche de l'empereur, La) (2005)",3.6892177589852007,1419
"Devil's Backbone, The (Espinazo del diablo, El) (2001)",3.6882430647291944,757
All That Jazz (1979),3.6877705627705626,924
Ghost Dog: The Way of the Samurai (1999),3.6872638963842417,1853
Primer (2004),3.686911890504705,1169
3:10 to Yuma (2007),3.6865715983363043,1683
Bull Durham (1988),3.686463555726957,2593
Norma Rae (1979),3.6862442040185472,647
"Tin Drum, The (Blechtrommel, Die) (1979)",3.6861888111888113,572
Tangled (2010),3.6861499364675985,787
"Reader, The (2008)",3.6854724964739067,709
Apollo 13 (1995),3.6851884938359833,5597
American Gangster (2007),3.6849103277674704,1617
"Thing from Another World, The (1951)",3.684313725490196,510
"Secret of Roan Inish, The (1994)",3.6843003412969284,879
Watership Down (1978),3.683142100617829,1133
Mona Lisa (1986),3.6827531645569622,632
Dracula (1931),3.6824526420737786,1003
"Blues Brothers, The (1980)",3.6818181818181817,4851
Scott Pilgrim vs. the World (2010),3.6814263322884013,1276
127 Hours (2010),3.68140589569161,882
Red Rock West (1992),3.6807051909892263,1021
Brokeback Mountain (2005),3.6806092843326885,2068
Miracle (2004),3.6795481569560047,841
"Town, The (2010)",3.679474216380182,989
House of Sand and Fog (2003),3.6793214862681745,1238
"Last Temptation of Christ, The (1988)",3.6792179580014484,1381
Night on Earth (1991),3.6779045643153525,964
Enchanted April (1992),3.6767317939609234,563
Places in the Heart (1984),3.675806451612903,620
The Lego Movie (2014),3.67560553633218,578
Kick-Ass (2010),3.67546090273363,1573
House of Flying Daggers (Shi mian mai fu) (2004),3.67525195968645,1786
Jeremiah Johnson (1972),3.6744350282485874,708
"Man Who Knew Too Much, The (1934)",3.6740121580547114,658
Duel (1971),3.6737704918032787,610
Everything Is Illuminated (2005),3.6734234234234235,666
Kramer vs. Kramer (1979),3.673336668334167,1999
Changeling (2008),3.6732329084588646,863
No Way Out (1987),3.6726878612716765,1384
Smoke (1995),3.67267483777938,1387
"Orphanage, The (Orfanato, El) (2007)",3.67239010989011,728
Smoke Signals (1998),3.672103487064117,889
"Dish, The (2001)",3.671951219512195,820
Ponyo (Gake no ue no Ponyo) (2008),3.671401515151515,528
"Accused, The (1988)",3.67103825136612,915
JFK (1991),3.6709048877146633,3028
Watchmen (2009),3.6702241195304164,1874
"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",3.670093457943925,535
Bottle Rocket (1996),3.6700554528650646,1623
Chariots of Fire (1981),3.6698250728862973,2058
"Proposition, The (2005)",3.669724770642202,654
Stand and Deliver (1988),3.669706582077716,1261
X-Men: First Class (2011),3.669457735247209,1254
Match Point (2005),3.669369931378665,1603
"Blind Side, The  (2009)",3.6685750636132317,786
Awakenings (1990),3.6682455475558924,2639
Kung Fu Hustle (Gong fu) (2004),3.6681735985533455,1659
Trading Places (1983),3.6677428823011446,3407
Ocean's Eleven (2001),3.6664153788164344,5306
Out of Sight (1998),3.6663105413105415,2808
Source Code (2011),3.666265060240964,1245
Radio Days (1987),3.6658964879852127,1082
"Bourne Supremacy, The (2004)",3.6658711217183773,3771
About a Boy (2002),3.6656301145662846,3055
Zodiac (2007),3.665399239543726,1841
"Seven Year Itch, The (1955)",3.664473684210526,836
Carlito's Way (1993),3.6639161462979484,2242
Coraline (2009),3.663511187607573,1162
National Lampoon's Vacation (1983),3.6632882882882885,2220
Solaris (Solyaris) (1972),3.6630434782608696,874
28 Days Later (2002),3.6629834254143647,3620
"Haunting, The (1963)",3.662840746054519,697
Ninja Scroll (Jûbei ninpûchô) (1995),3.6628242074927955,694
Shattered Glass (2003),3.6628222523744913,737
Waking Life (2001),3.6623831775700935,1284
Brick (2005),3.661873840445269,1078
West Side Story (1961),3.661759154397886,2649
"Constant Gardener, The (2005)",3.661455372370665,1759
Quiz Show (1994),3.661397169527251,3321
Tom Jones (1963),3.6610915492957745,568
Jet Li's Fearless (Huo Yuan Jia) (2006),3.6587301587301586,567
Passion Fish (1992),3.658095238095238,525
"They Shoot Horses, Don't They? (1969)",3.657495256166983,527
"Illusionist, The (2006)",3.6569113012156684,2221
"Limey, The (1999)",3.6567656765676566,1515
Harry Potter and the Prisoner of Azkaban (2004),3.6563559322033896,3540
"Inconvenient Truth, An (2006)",3.656132430398796,1329
"Others, The (2001)",3.655838700644077,3571
"Big Blue, The (Grand bleu, Le) (1988)",3.654589371980676,621
Dogtown and Z-Boyz (2001),3.654562383612663,537
Tootsie (1982),3.65449717889147,3013
Bob Roberts (1992),3.653697996918336,1298
Meet Me in St. Louis (1944),3.653673163418291,667
Bullitt (1968),3.6535353535353536,990
"Education, An (2009)",3.6535087719298245,570
Pi (1998),3.6528005240746806,3053
Driving Miss Daisy (1989),3.65272856130404,2822
Planet of the Apes (1968),3.6526765518974615,3979
"Secret of NIMH, The (1982)",3.652449567723343,1735
"Wicker Man, The (1973)",3.652122641509434,848
21 Grams (2003),3.6517937219730943,2230
American Hustle (2013),3.6516129032258067,620
"Three Burials of Melquiades Estrada, The (2006)",3.651140684410646,526
Superbad (2007),3.650648726573763,2081
"Royal Tenenbaums, The (2001)",3.6504478334543693,4131
Mansfield Park (1999),3.6497418244406195,581
"China Syndrome, The (1979)",3.649443561208267,629
Lord of War (2005),3.649264705882353,2040
Bound (1996),3.6491097922848663,2022
"Color Purple, The (1985)",3.6490638502160344,2083
Taken (2008),3.6484674329501914,1566
Gladiator (1992),3.648414985590778,1041
Murder on the Orient Express (1974),3.6471544715447153,615
Collateral (2004),3.6468009093861644,3079
"Descendants, The (2011)",3.6467025572005385,743
Flirting With Disaster (1996),3.6461937716262978,1156
Help! (1965),3.645631067961165,927
"Squid and the Whale, The (2005)",3.645420207743154,1059
In the Company of Men (1997),3.645420207743154,1059
Tombstone (1993),3.6454046639231823,2916
"Sound of Music, The (1965)",3.6451786193929627,3723
"Lion King, The (1994)",3.645152505446623,5508
Star Trek Into Darkness (2013),3.645086705202312,865
Topsy-Turvy (1999),3.644718792866941,729
Dead Again (1991),3.6446745562130176,1690
Broadcast News (1987),3.6445332001997004,2003
Hugo (2011),3.6444981862152357,827
Super Size Me (2004),3.6439808481532148,2924
"Hobbit: An Unexpected Journey, The (2012)",3.643627450980392,1020
"Pink Panther, The (1963)",3.643288084464555,1326
Go (1999),3.6431686046511627,2752
"Crazy, Stupid, Love. (2011)",3.6431322207958923,779
Man Bites Dog (C'est arrivé près de chez vous) (1992),3.6429663608562692,654
Mary Poppins (1964),3.642930459327688,3897
Layer Cake (2004),3.642857142857143,1253
Six Degrees of Separation (1993),3.6425925925925924,1350
Bullets Over Broadway (1994),3.6424665856622114,1646
Charlie Wilson's War (2007),3.6419753086419755,1053
Grindhouse (2007),3.6414176511466296,1439
From Russia with Love (1963),3.6411877394636014,2610
Pale Rider (1985),3.6406765676567656,1212
Drunken Master (Jui kuen) (1978),3.63855421686747,830
"Warriors, The (1979)",3.6384057971014494,690
Road to Perdition (2002),3.6381679389312978,3275
"Joy Luck Club, The (1993)",3.6378116343490303,1444
King Kong (1933),3.63754805638616,2341
"Hudsucker Proxy, The (1994)",3.637473460721868,2826
Leaving Las Vegas (1995),3.637350085665334,3502
Philadelphia (1993),3.6373267067747843,3823
"Cider House Rules, The (1999)",3.6372665872069923,2517
Slap Shot (1977),3.63715953307393,1028
"Last of the Mohicans, The (1992)",3.6367473269555433,3554
Jackie Brown (1997),3.6363060552318216,3947
This Film Is Not Yet Rated (2006),3.636197440585009,547
Night of the Living Dead (1968),3.6356069833536337,2463
"Madness of King George, The (1994)",3.635191637630662,1435
Cold Comfort Farm (1995),3.6341911764705883,816
"Road Warrior, The (Mad Max 2) (1981)",3.6340371081254,3126
Coal Miner's Daughter (1980),3.6330014224751066,703
"Woodsman, The (2004)",3.6328257191201354,591
Dead Alive (Braindead) (1992),3.6324828263002944,1019
Guys and Dolls (1955),3.632088520055325,723
Love Actually (2003),3.6320480174608947,2749
Star Trek II: The Wrath of Khan (1982),3.631892895015907,3772
Half Nelson (2006),3.631877022653722,618
Bananas (1971),3.631519274376417,1323
X2: X-Men United (2003),3.6312966417910446,4288
"Invisible Man, The (1933)",3.6310395314787702,683
Captain America: The Winter Soldier (2014),3.6304744525547443,548
"Purple Rose of Cairo, The (1985)",3.6303661616161618,1584
"Affair to Remember, An (1957)",3.630012936610608,773
Looking for Richard (1996),3.6299826689774695,577
The Count of Monte Cristo (2002),3.6295855169128157,2099
Crazy Heart (2009),3.628856624319419,551
"Cabin in the Woods, The (2012)",3.628361858190709,818
Field of Dreams (1989),3.6283185840707963,3729
"History of Violence, A (2005)",3.628187297171998,2157
"Ideal Husband, An (1999)",3.6277777777777778,990
Atonement (2007),3.627540650406504,984
"Little Princess, A (1995)",3.627450980392157,765
Silverado (1985),3.626574307304786,794
Silkwood (1983),3.6264880952380953,672
Romeo and Juliet (1968),3.6256218905472637,1206
Frailty (2001),3.6252813203300827,1333
Gentlemen Prefer Blondes (1953),3.6246438746438745,702
"Hurricane, The (1999)",3.624523506988564,1574
Thirteen Days (2000),3.6243333333333334,1500
Dr. No (1962),3.6238198983297023,2754
Monster (2003),3.6234739178690343,1802
"Unbearable Lightness of Being, The (1988)",3.623342175066313,1131
Dances with Wolves (1990),3.62319391634981,5260
Army of Darkness (1993),3.6228467815049865,3309
Catch-22 (1970),3.6224093264248705,772
Futurama: Bender's Big Score (2007),3.6221238938053095,565
"Ghost Writer, The (2010)",3.6209335219236207,707
Easy Rider (1969),3.620550847457627,2360
Frida (2002),3.6201581027667986,1265
Children of a Lesser God (1986),3.620035304501324,1133
"Jungle Book, The (1967)",3.62,2975
Three Kings (1999),3.6195965417867435,4164
Wall Street (1987),3.6189331001311764,2287
Me and You and Everyone We Know (2005),3.618512110726644,578
Transamerica (2005),3.6182707993474716,613
"Hangover, The (2009)",3.6181730304494923,2069
Rounders (1998),3.617878192534381,2545
Master and Commander: The Far Side of the World (2003),3.617368421052632,2850
Man on Fire (2004),3.616839378238342,1930
"Candidate, The (1972)",3.616793893129771,655
Minority Report (2002),3.616619452313503,5295
"Legend of Drunken Master, The (Jui kuen II) (1994)",3.616516762060507,1223
White Christmas (1954),3.616421568627451,816
"River Runs Through It, A (1992)",3.616296296296296,2025
"Misérables, Les (1998)",3.616118769883351,943
Equilibrium (2002),3.6159554730983303,2156
Nobody's Fool (1994),3.6159509202453988,815
Harry Potter and the Deathly Hallows: Part 1 (2010),3.615757042253521,1136
"Aviator, The (2004)",3.6147540983606556,2562
"Ten Commandments, The (1956)",3.6133474576271185,944
Fast Times at Ridgemont High (1982),3.6132996632996632,2970
Hustle & Flow (2005),3.6129032258064515,527
"Big Chill, The (1983)",3.612172367836517,2251
"Evil Dead, The (1981)",3.6116614137775778,2221
Trekkies (1997),3.611177170035672,841
Seabiscuit (2003),3.6096361848574237,2034
Lean on Me (1989),3.60812356979405,874
On Golden Pond (1981),3.607782581840642,1619
Secondhand Lions (2003),3.6076680672268906,952
"Mighty Wind, A (2003)",3.6067524115755627,1555
"South Park: Bigger, Longer and Uncut (1999)",3.606012658227848,4424
Startup.com (2001),3.6059730250481694,519
Dazed and Confused (1993),3.6052227342549923,2604
"Hobbit: The Desolation of Smaug, The (2013)",3.6044117647058824,680
Megamind (2010),3.60423197492163,638
Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),3.6037037037037036,675
Before Night Falls (2000),3.6036121673003803,526
In the Line of Fire (1993),3.603530400672457,3569
Hilary and Jackie (1998),3.6035058430717863,599
Jurassic Park (1993),3.603232382061736,6868
Millions (2004),3.6030150753768844,597
"Fifth Element, The (1997)",3.6026279628993474,5822
Robin Hood (1973),3.602029621503017,1823
Life as a House (2001),3.601898101898102,1001
"Apostle, The (1997)",3.6016666666666666,1200
River's Edge (1986),3.6015625,576
"Ides of March, The (2011)",3.6007130124777182,561
Time After Time (1979),3.599800399201597,501
Lethal Weapon (1987),3.599729416312331,5174
Tora! Tora! Tora! (1970),3.5993265993265995,891
Gosford Park (2001),3.598692033293698,2523
Chocolat (2000),3.5981973434535104,3162
Scent of a Woman (1992),3.5978405315614617,3010
Black Hawk Down (2001),3.5977454337899544,3504
"Pursuit of Happyness, The (2006)",3.5975232198142413,1292
Kundun (1997),3.596977329974811,794
"Time Machine, The (1960)",3.5969517358171044,1181
Sweet and Lowdown (1999),3.5969387755102042,882
"Lincoln Lawyer, The (2011)",3.5964749536178107,539
Chocolat (1988),3.5964506172839505,648
Swimming with Sharks (1995),3.59628217349857,1049
Presumed Innocent (1990),3.5962059620596207,738
Limitless (2011),3.595187165775401,935
"Full Monty, The (1997)",3.5947651320401963,4279
"Jerk, The (1979)",3.593582887700535,2618
Training Day (2001),3.593577981651376,3270
"Lookout, The (2007)",3.5929276315789473,608
Mystery Science Theater 3000: The Movie (1996),3.590238764044944,1424
In the Valley of Elah (2007),3.589423076923077,520
Alice in Wonderland (1951),3.5885771543086173,2495
Moonstruck (1987),3.5881849315068495,2336
Chasing Amy (1997),3.5878361075544176,3905
Defending Your Life (1991),3.5877350044762757,1117
Pieces of April (2003),3.5876010781671157,742
"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",3.5875,520
Stripes (1981),3.5873417721518988,2765
Emma (1996),3.5872584541062804,1656
"Sure Thing, The (1985)",3.5870337477797514,563
Immortal Beloved (1994),3.5870337477797514,1126
"American Werewolf in London, An (1981)",3.586658605401048,2481
Insomnia (1997),3.5865853658536584,820
Ulee's Gold (1997),3.586206896551724,841
Frozen (2013),3.5858208955223883,536
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",3.5854978354978355,924
Caddyshack (1980),3.5852950168144297,3271
Titus (1999),3.585149863760218,734
"Fisher King, The (1991)",3.584956346541303,2978
Little Voice (1998),3.584522502744237,911
Pleasantville (1998),3.584477542471492,4297
Remember the Titans (2000),3.5844608446084463,2439
Matchstick Men (2003),3.5843270868824533,2348
WarGames (1983),3.583481745325022,2246
"Abyss, The (1989)",3.5832962633451957,4496
Open Range (2003),3.5831265508684864,806
Babel (2006),3.582795067527892,1703
Invasion of the Body Snatchers (1978),3.5827814569536423,906
"Crying Game, The (1992)",3.582501559575795,3206
Harry Potter and the Goblet of Fire (2005),3.582317073170732,2788
Breach (2007),3.582089552238806,737
Jacob's Ladder (1990),3.581982840800763,2098
Dirty Rotten Scoundrels (1988),3.5819465456379223,1983
"Contender, The (2000)",3.581766148814391,1223
Fried Green Tomatoes (1991),3.5813102119460503,2595
Perfume: The Story of a Murderer (2006),3.581043956043956,728
Frenzy (1972),3.5808709175738724,643
Snow White and the Seven Dwarfs (1937),3.580649384655669,3819
Apocalypto (2006),3.5799196787148593,1245
Broken Flowers (2005),3.5796906523201075,1487
Aladdin (1992),3.5795042897998095,5245
"Hours, The (2002)",3.579219288174512,1742
Enemy at the Gates (2001),3.579202385389489,2683
Spider-Man 2 (2004),3.5787328208711857,4293
2046 (2004),3.5784982935153584,586
Ringu (Ring) (1998),3.5774021352313166,1124
Videodrome (1983),3.5772578890097932,919
"Mariachi, El (1992)",3.5771739130434783,1840
Hidden (a.k.a. Cache) (Caché) (2005),3.576923076923077,546
"Bank Job, The (2008)",3.576008273009307,967
Near Dark (1987),3.5759493670886076,632
"Last Samurai, The (2003)",3.5754337050805454,3228
Sherlock Holmes (2009),3.5744031093836757,1801
Rise of the Planet of the Apes (2011),3.572844400396432,1009
"Hunger Games: Catching Fire, The (2013)",3.5724137931034483,725
Old Yeller (1957),3.5721070811744386,1158
"Buddy Holly Story, The (1978)",3.571527777777778,720
"Virgin Suicides, The (1999)",3.5695350734094617,2452
Cloud Atlas (2012),3.568215892053973,667
Charlotte's Web (1973),3.5680914512922466,2012
Fahrenheit 451 (1966),3.5679723502304146,868
Next Stop Wonderland (1998),3.5669291338582676,508
"Dead Zone, The (1983)",3.566326530612245,1666
Big (1988),3.566074046920821,5456
Kung Fu Panda (2008),3.565868263473054,1503
"Sex, Lies, and Videotape (1989)",3.565487132352941,2176
