title,rating,rating_count
Singin' in the Rain (1952),4.047085201793722,2676
"Whole Nine Yards, The (2000)",3.224943904263276,2674
Jay and Silent Bob Strike Back (2001),3.2148481439820022,2667
¡Three Amigos! (1986),3.031132783195799,2666
Swordfish (2001),2.8866115080857466,2659
Legends of the Fall (1994),3.2948476871004138,2659
300 (2007),3.534625517500941,2657
"Day After Tomorrow, The (2004)",2.8912961567445365,2654
West Side Story (1961),3.661759154397886,2649
Breakfast at Tiffany's (1961),3.760779122541604,2644
Troy (2004),3.155505107832009,2643
Entrapment (1999),2.9382809541840214,2641
Awakenings (1990),3.6682455475558924,2639
Cinderella (1950),3.5121258052292537,2639
"Waterboy, The (1998)",2.7937831690674755,2638
Juno (2007),3.810841546626232,2638
Bend It Like Beckham (2002),3.49791192103265,2634
Beverly Hills Cop III (1994),2.430877326243828,2633
"Bodyguard, The (1992)",2.600228223659186,2629
Wonder Boys (2000),3.729301793208699,2621
WALL·E (2008),4.019091256204658,2619
"Jerk, The (1979)",3.593582887700535,2618
Ben-Hur (1959),3.785823754789272,2610
From Russia with Love (1963),3.6411877394636014,2610
Frequency (2000),3.4988505747126437,2610
Elizabeth (1998),3.8106293169608594,2606
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),3.4285714285714284,2604
Dazed and Confused (1993),3.6052227342549923,2604
Road Trip (2000),2.9790465205690118,2601
"Bourne Ultimatum, The (2007)",3.807618314736437,2599
"Client, The (1994)",3.2172825250192454,2598
Weird Science (1985),3.2377649325626203,2595
Fried Green Tomatoes (1991),3.5813102119460503,2595
Bull Durham (1988),3.686463555726957,2593
"Jewel of the Nile, The (1985)",2.995752895752896,2590
Sense and Sensibility (1995),3.764194669756663,2589
City of God (Cidade de Deus) (2002),4.1749903213317845,2583
King Kong (2005),3.3520170674941814,2578
Dog Day Afternoon (1975),3.9593859308200545,2573
What About Bob? (1991),3.3036618620958316,2567
Ghost World (2001),3.7255360623781675,2565
"Iron Giant, The (1999)",3.8319688109161794,2565
Halloween (1978),3.5267160686427457,2564
"Karate Kid, Part II, The (1986)",2.5277019118220836,2563
Romy and Michele's High School Reunion (1997),2.9211861100273118,2563
Bonnie and Clyde (1967),3.892703862660944,2563
"Aviator, The (2004)",3.6147540983606556,2562
"Hitchhiker's Guide to the Galaxy, The (2005)",3.2811645173896054,2559
Event Horizon (1997),2.8008225616921267,2553
Billy Elliot (2000),3.7116816934535475,2551
Hero (Ying xiong) (2002),3.8184313725490195,2550
Rounders (1998),3.617878192534381,2545
Beavis and Butt-Head Do America (1996),2.955957530475816,2543
"Simple Plan, A (1998)",3.6965761511216058,2541
"Lost Boys, The (1987)",3.454455835962145,2536
Wayne's World 2 (1993),2.839905362776025,2536
"Knight's Tale, A (2001)",3.1595660749506904,2535
First Blood (Rambo: First Blood) (1982),3.4609313338595107,2534
X-Men: The Last Stand (2006),3.2021318594551915,2533
White Men Can't Jump (1992),3.0742789411299882,2531
Pretty in Pink (1986),3.2746339533043134,2527
Ocean's Twelve (2004),3.0637371338083925,2526
"African Queen, The (1951)",4.006141045958795,2524
Gosford Park (2001),3.598692033293698,2523
"Cider House Rules, The (1999)",3.6372665872069923,2517
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",3.364891913530825,2498
Tin Cup (1996),3.0460552663195837,2497
Alice in Wonderland (1951),3.5885771543086173,2495
Hulk (2003),2.691382765531062,2495
Die Another Day (2002),2.998995983935743,2490
Peter Pan (1953),3.5240963855421685,2490
"Dark Crystal, The (1982)",3.5116465863453814,2490
Mulan (1998),3.461600321672698,2487
Dangerous Liaisons (1988),3.831255028157683,2486
Dodgeball: A True Underdog Story (2004),3.2053140096618358,2484
Daredevil (2003),2.5495169082125604,2484
"American Werewolf in London, An (1981)",3.586658605401048,2481
"Flintstones, The (1994)",2.1409842678499396,2479
Phone Booth (2002),3.2943906376109764,2478
Pocahontas (1995),2.7203150242326335,2476
"Elephant Man, The (1980)",3.9283117932148626,2476
Princess Mononoke (Mononoke-hime) (1997),3.969268095430651,2473
Punch-Drunk Love (2002),3.5350628293473854,2467
Scrooged (1988),3.3900608519269775,2465
L.A. Story (1991),3.5343077547706048,2463
Night of the Living Dead (1968),3.6356069833536337,2463
Mortal Kombat (1995),2.4162601626016262,2460
"Rocketeer, The (1991)",3.0087576374745417,2455
"Manchurian Candidate, The (1962)",4.100040749796251,2454
"Virgin Suicides, The (1999)",3.5695350734094617,2452
Red Dragon (2002),3.4555283557731538,2451
Ratatouille (2007),3.8129848917925684,2449
Dirty Harry (1971),3.7290730910575745,2449
Mad Max Beyond Thunderdome (1985),3.0079624336463864,2449
Sleepers (1996),3.523721881390593,2445
Pee-wee's Big Adventure (1985),3.368862520458265,2444
Wallace & Gromit: A Close Shave (1995),4.075757575757576,2442
My Fair Lady (1964),3.8325819672131147,2440
Primal Fear (1996),3.7065573770491804,2440
"Player, The (1992)",3.891188524590164,2440
Remember the Titans (2000),3.5844608446084463,2439
Fletch (1985),3.3702337023370235,2439
Much Ado About Nothing (1993),3.698849630238291,2434
Billy Madison (1995),3.078665568369028,2428
About Schmidt (2002),3.466969446738233,2422
Walk the Line (2005),3.749169435215947,2408
Sphere (1998),2.6699251247920133,2404
Casper (1995),2.6412817311693715,2403
"Long Kiss Goodnight, The (1996)",3.243333333333333,2400
Rocky II (1979),3.072768974145121,2398
Evil Dead II (Dead by Dawn) (1987),3.714226115978306,2397
Boys Don't Cry (1999),3.7461377870563672,2395
G.I. Jane (1997),2.8260233918128654,2394
Anaconda (1997),1.9749373433583959,2394
Star Trek: Insurrection (1998),3.0197313182199834,2382
"Doors, The (1991)",3.2538881883144177,2379
Thank You for Smoking (2006),3.772077375946173,2378
"Man in the Iron Mask, The (1998)",2.945542472666106,2378
Shallow Hal (2001),2.849537037037037,2376
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",3.8550084175084174,2376
Crocodile Dundee II (1988),2.452,2375
Serenity (2005),3.8235046335299074,2374
Tommy Boy (1995),3.2298777918246944,2373
Runaway Bride (1999),2.6255794353139486,2373
"Muppet Movie, The (1979)",3.707507380851961,2371
Finding Neverland (2004),3.727810650887574,2366
Inception (2010),4.071217244294167,2366
U-571 (2000),3.1886912325285897,2361
Easy Rider (1969),3.620550847457627,2360
Hot Fuzz (2007),3.7752118644067796,2360
Final Fantasy: The Spirits Within (2001),3.0491942324003394,2358
Rush Hour 2 (2001),2.9898132427843804,2356
"Right Stuff, The (1983)",3.9335456475583865,2355
Patch Adams (1998),2.875371549893843,2355
"Last Emperor, The (1987)",3.846856414613424,2354
Identity (2003),3.4804587935429057,2354
Deep Blue Sea (1999),2.604512558535547,2349
Matchstick Men (2003),3.5843270868824533,2348
Cool Runnings (1993),3.0842576791808876,2344
Sleeping Beauty (1959),3.5166524338172502,2342
King Kong (1933),3.63754805638616,2341
Cube (1997),3.4895164741121096,2337
Moonstruck (1987),3.5881849315068495,2336
Spy Game (2001),3.494213459065581,2333
Young Guns (1988),3.1913844834976426,2333
Rob Roy (1995),3.3966108966108965,2331
"Terminal, The (2004)",3.359656652360515,2330
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",2.6328896522112495,2329
Strange Days (1995),3.302919708029197,2329
Akira (1988),3.7501074344649763,2327
First Knight (1995),2.72114556416882,2322
"Lawnmower Man, The (1992)",2.5742894056847545,2322
One Hour Photo (2002),3.2943583118001722,2322
"Village, The (2004)",3.1838931955211023,2322
"Bone Collector, The (1999)",3.0836206896551723,2320
Christmas Vacation (National Lampoon's Christmas Vacation) (1989),3.4380397236614852,2316
"Time to Kill, A (1996)",3.440337224383917,2313
Old School (2003),3.430765902206837,2311
Searching for Bobby Fischer (1993),3.80995670995671,2310
Glengarry Glen Ross (1992),3.842139454309225,2309
Predator 2 (1990),2.7631009094846255,2309
City Slickers II: The Legend of Curly's Gold (1994),2.3950563746747613,2306
Do the Right Thing (1989),3.843532986111111,2304
Big Trouble in Little China (1986),3.406426400347373,2303
Grumpy Old Men (1993),3.2742707879843276,2297
That Thing You Do! (1996),3.298344947735192,2296
Dr. Dolittle (1998),2.5963382737576284,2294
Teenage Mutant Ninja Turtles (1990),2.7733624454148473,2290
Wall Street (1987),3.6189331001311764,2287
Roger & Me (1989),3.791319596668128,2281
"Dirty Dozen, The (1967)",3.8143358176238493,2281
Blade II (2002),3.0381746379991226,2279
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",3.0201931518876206,2278
Miller's Crossing (1990),3.940737489025461,2278
"Life Aquatic with Steve Zissou, The (2004)",3.5307422046552484,2277
Striptease (1996),2.1204395604395603,2275
Rocky III (1982),2.821899736147757,2274
National Treasure (2004),3.2471390845070425,2272
Avatar (2009),3.707306338028169,2272
"Dude, Where's My Car? (2000)",2.432098765432099,2268
Finding Forrester (2000),3.5439681838267787,2263
"13th Warrior, The (1999)",3.0097259062776303,2262
Sliding Doors (1998),3.4667700487372617,2257
"Boondock Saints, The (2000)",3.6920177383592017,2255
Inglourious Basterds (2009),3.927684117125111,2254
What Lies Beneath (2000),3.0579484902309058,2252
"Big Chill, The (1983)",3.612172367836517,2251
Anchorman: The Legend of Ron Burgundy (2004),3.302491103202847,2248
WarGames (1983),3.583481745325022,2246
Free Willy (1993),2.427584670231729,2244
Star Trek V: The Final Frontier (1989),2.6509139545251896,2243
Carlito's Way (1993),3.6639161462979484,2242
"Da Vinci Code, The (2006)",2.986830357142857,2240
Patton (1970),3.994414655942806,2238
Never Been Kissed (1999),2.907971339005822,2233
Grumpier Old Men (1995),2.8670403587443944,2230
21 Grams (2003),3.6517937219730943,2230
"Illusionist, The (2006)",3.6569113012156684,2221
From Hell (2001),3.2861323728050427,2221
Mission to Mars (2000),2.5222872579918953,2221
"Evil Dead, The (1981)",3.6116614137775778,2221
National Lampoon's Vacation (1983),3.6632882882882885,2220
Rocky IV (1985),2.653898152320865,2219
I Am Legend (2007),3.3267148014440435,2216
50 First Dates (2004),3.2495483288166214,2214
Copycat (1995),3.0729778581111615,2213
Speed 2: Cruise Control (1997),1.732926277702397,2211
Monster's Ball (2001),3.4900452488687783,2210
Evolution (2001),2.728448275862069,2204
8 Mile (2002),3.1837568058076227,2204
Saw (2004),3.3549704947798458,2203
Hotel Rwanda (2004),3.982061762034514,2202
Scream 3 (2000),2.439090909090909,2200
"Pelican Brief, The (1993)",3.1316029143897994,2196
District 9 (2009),3.812956204379562,2192
Team America: World Police (2004),3.394112277498859,2191
Parenthood (1989),3.534915563669557,2191
Harold and Maude (1971),3.922181652213601,2191
RoboCop 2 (1990),2.3708866544789764,2188
xXx (2002),2.6935926773455376,2185
Midnight Cowboy (1969),3.913421896472744,2183
Stranger than Fiction (2006),3.7866636113657197,2182
101 Dalmatians (1996),2.7423200366804217,2181
Beverly Hills Cop II (1987),2.9656121045392023,2181
Coming to America (1988),3.386978450252178,2181
Meet Joe Black (1998),3.1523634694814135,2179
Transformers (2007),3.162838768948094,2177
"Sex, Lies, and Videotape (1989)",3.565487132352941,2176
Space Cowboys (2000),3.0420689655172413,2175
Superman III (1983),2.354712643678161,2175
How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),2.7397606994937873,2173
Double Jeopardy (1999),2.955299539170507,2170
Buffy the Vampire Slayer (1992),2.9317445627024528,2161
Excalibur (1981),3.548633626679018,2159
Star Trek (2009),3.8616774791473585,2158
"History of Violence, A (2005)",3.628187297171998,2157
Equilibrium (2002),3.6159554730983303,2156
Sabrina (1995),3.0391929499072354,2156
Final Destination (2000),3.0299303944315543,2155
Rumble in the Bronx (Hont faan kui) (1995),3.222325581395349,2150
Resident Evil (2002),2.972093023255814,2150
Arlington Road (1999),3.3794788273615635,2149
Slumdog Millionaire (2008),3.901723334885887,2147
To Die For (1995),3.4377622377622377,2145
Under Siege (1992),3.009561567164179,2144
Gremlins 2: The New Batch (1990),2.679271708683473,2142
"Brady Bunch Movie, The (1995)",2.6628451099672437,2137
Manhattan (1979),4.004445484323819,2137
Midnight Run (1988),3.716393442622951,2135
Elf (2003),3.310652275926795,2131
"Name of the Rose, The (Name der Rose, Der) (1986)",3.7652582159624415,2130
Dante's Peak (1997),2.59180790960452,2124
Up (2009),3.9495996231747528,2123
Moonraker (1979),3.002826189354687,2123
Rambo: First Blood Part II (1985),2.6725601131541725,2121
Reality Bites (1994),3.15983026874116,2121
Meet the Fockers (2004),2.946436998584238,2119
"Hunchback of Notre Dame, The (1996)",3.0200755786490316,2117
Underworld (2003),3.1465435606060606,2112
Hackers (1995),2.983649289099526,2110
Spartacus (1960),3.8665876777251187,2110
Pay It Forward (2000),3.1461794019933556,2107
"Simpsons Movie, The (2007)",3.4593631178707223,2104
"Grifters, The (1990)",3.6905893536121672,2104
"Omen, The (1976)",3.529481692819781,2103
Escape from L.A. (1996),2.5233222275107092,2101
The Count of Monte Cristo (2002),3.6295855169128157,2099
Jacob's Ladder (1990),3.581982840800763,2098
Cop Land (1997),3.2990922121356903,2093
"Craft, The (1996)",2.89454806312769,2091
Working Girl (1988),3.273336524652944,2089
Shine (1996),3.744124700239808,2085
Muriel's Wedding (1994),3.480335731414868,2085
"Color Purple, The (1985)",3.6490638502160344,2083
Superbad (2007),3.650648726573763,2081
"Ice Storm, The (1997)",3.773166023166023,2072
"Beach, The (2000)",2.904152583293095,2071
"Hangover, The (2009)",3.6181730304494923,2069
Brokeback Mountain (2005),3.6806092843326885,2068
Cinema Paradiso (Nuovo cinema Paradiso) (1989),4.04642166344294,2068
"Producers, The (1968)",3.894188861985472,2065
Waking Ned Devine (a.k.a. Waking Ned) (1998),3.698108632395732,2062
Live and Let Die (1973),3.3552376333656646,2062
Chariots of Fire (1981),3.6698250728862973,2058
Inside Man (2006),3.747324902723735,2056
"Faculty, The (1998)",2.795620437956204,2055
Charlie's Angels: Full Throttle (2003),2.3926484907497567,2054
Benny & Joon (1993),3.4020944958597177,2053
"Adventures of Priscilla, Queen of the Desert, The (1994)",3.53076171875,2048
Network (1976),4.0129457743038595,2047
"Girl, Interrupted (1999)",3.413531998045921,2047
Constantine (2005),3.19941348973607,2046
Junior (1994),2.3003421309872922,2046
Spawn (1997),2.48580518844836,2043
Anger Management (2003),2.8081253059226627,2043
eXistenZ (1999),3.2724154826065655,2041
Lord of War (2005),3.649264705882353,2040
Seabiscuit (2003),3.6096361848574237,2034
Blood Simple (1984),3.9766355140186915,2033
"Man Who Wasn't There, The (2001)",3.6996553421959626,2031
Flatliners (1990),3.1738916256157634,2030
Titan A.E. (2000),3.168145956607495,2028
Kindergarten Cop (1990),2.757523433645782,2027
"Natural, The (1984)",3.748395061728395,2025
"River Runs Through It, A (1992)",3.616296296296296,2025
Look Who's Talking (1989),2.602222222222222,2025
Heavenly Creatures (1994),3.7726149283242707,2023
"City of Lost Children, The (Cité des enfants perdus, La) (1995)",3.861344537815126,2023
Bound (1996),3.6491097922848663,2022
End of Days (1999),2.507677067855374,2019
Sleeper (1973),3.767857142857143,2016
James and the Giant Peach (1996),3.278411910669975,2015
Snake Eyes (1998),2.680079483358172,2013
Charlotte's Web (1973),3.5680914512922466,2012
Mean Girls (2004),3.4002991026919243,2006
October Sky (1999),3.8197007481296756,2005
Broadcast News (1987),3.6445332001997004,2003
Knocked Up (2007),3.505491762356465,2003
"Island, The (2005)",3.249000999000999,2002
Nurse Betty (2000),3.2053973013493255,2001
Kramer vs. Kramer (1979),3.673336668334167,1999
Executive Decision (1996),3.032032032032032,1998
Munich (2005),3.712819228843265,1997
Rebel Without a Cause (1955),3.7964357429718874,1992
Timecop (1994),2.615017579105977,1991
"Score, The (2001)",3.401458019105078,1989
Days of Thunder (1990),2.6559356136820926,1988
Private Parts (1997),3.247985901309164,1986
"Mighty Ducks, The (1992)",2.7642317380352646,1985
Bulworth (1998),3.3193954659949623,1985
"Golden Child, The (1986)",2.77029752899647,1983
Pink Floyd: The Wall (1982),3.5486636409480585,1983
Father of the Bride Part II (1995),2.6815431164901664,1983
Dirty Rotten Scoundrels (1988),3.5819465456379223,1983
"Quick and the Dead, The (1995)",2.9487632508833923,1981
Six Days Seven Nights (1998),2.6525252525252525,1980
Bring It On (2000),2.942618806875632,1978
"Third Man, The (1949)",4.200506329113924,1975
Adventures in Babysitting (1987),3.153495440729483,1974
Blood Diamond (2006),3.734247967479675,1968
Bad Santa (2003),3.4081892166836214,1966
Pirates of the Caribbean: At World's End (2007),3.1466395112016294,1964
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.249872643912379,1963
Weekend at Bernie's (1989),2.643912379011717,1963
Harry Potter and the Order of the Phoenix (2007),3.5517593064762876,1961
25th Hour (2002),3.754591836734694,1960
Van Helsing (2004),2.647854954034729,1958
"Emperor's New Groove, The (2000)",3.4269662921348316,1958
Clue (1985),3.3096576392437402,1957
Waiting for Guffman (1996),3.821410321921308,1957
Midnight in the Garden of Good and Evil (1997),3.1549079754601226,1956
Kiss Kiss Bang Bang (2005),3.7934392619169657,1951
48 Hrs. (1982),3.451794871794872,1950
Desperately Seeking Susan (1985),2.8619096509240247,1948
In the Name of the Father (1993),3.8094504365690804,1947
Michael (1996),2.826913199794556,1947
"Jackal, The (1997)",2.9354755784061695,1945
"Mexican, The (2001)",2.9621718991250643,1943
Courage Under Fire (1996),3.354381443298969,1940
Being There (1979),3.932697266632285,1939
Monty Python's And Now for Something Completely Different (1971),3.884992264053636,1939
Ghost in the Shell (Kôkaku kidôtai) (1995),3.7676819824470833,1937
Repo Man (1984),3.479338842975207,1936
U.S. Marshals (1998),3.012913223140496,1936
City of Angels (1998),3.0609504132231407,1936
"Grand Day Out with Wallace and Gromit, A (1989)",3.974133471288153,1933
Man on Fire (2004),3.616839378238342,1930
There Will Be Blood (2007),3.883618455158113,1929
Lilo & Stitch (2002),3.406590555267255,1927
"Machinist, The (Maquinista, El) (2004)",3.714841722885314,1927
Logan's Run (1976),3.3438149688149688,1924
Born on the Fourth of July (1989),3.3852160333159813,1921
Death Becomes Her (1992),2.8091145833333333,1920
Fantastic Four (2005),2.7911887382690304,1918
Point Break (1991),3.2091810119979134,1917
On the Waterfront (1954),4.10858189429618,1911
8MM (1999),2.878732320586695,1909
Malcolm X (1992),3.7659294365455502,1899
Starsky & Hutch (2004),2.9083728278041074,1899
"6th Day, The (2000)",2.8175818373812036,1894
Lucky Number Slevin (2006),3.6927551560021152,1891
Licence to Kill (1989),3.0520888418826018,1891
Secretary (2002),3.6920634920634923,1890
Hoosiers (a.k.a. Best Shot) (1986),3.771957671957672,1890
"Honey, I Blew Up the Kid (1992)",2.017195767195767,1890
Starman (1984),3.3983050847457625,1888
For Your Eyes Only (1981),3.2821466524973433,1882
French Kiss (1995),3.050531914893617,1880
"Commitments, The (1991)",3.7211846318036286,1874
Watchmen (2009),3.6702241195304164,1874
Spider-Man 3 (2007),2.8969567538707954,1873
Coyote Ugly (2000),2.563801388147357,1873
"Killing Fields, The (1984)",3.99038974906567,1873
Airplane II: The Sequel (1982),2.87633547008547,1872
In & Out (1997),3.072153928380545,1871
Terms of Endearment (1983),3.5474530831099194,1865
Bill & Ted's Bogus Journey (1991),2.8607832618025753,1864
Showgirls (1995),2.023093447905478,1862
Bedazzled (2000),2.7982267598065556,1861
Indiana Jones and the Kingdom of the Crystal Skull (2008),2.9047875201721354,1859
Twins (1988),2.7506724045185584,1859
Corpse Bride (2005),3.4908503767491927,1858
Arsenic and Old Lace (1944),3.968228325255789,1857
"Frighteners, The (1996)",3.342857142857143,1855
Ghost Dog: The Way of the Samurai (1999),3.6872638963842417,1853
Tremors (1990),3.318206374932469,1851
Howard the Duck (1986),2.0654054054054054,1850
And Your Mother Too (Y tu mamá también) (2001),3.7800324675324677,1848
Delicatessen (1991),3.8850108225108224,1848
Dawn of the Dead (2004),3.5110930735930737,1848
"Sword in the Stone, The (1963)",3.5013535462912833,1847
"Lord of the Rings, The (1978)",3.065040650406504,1845
Zodiac (2007),3.665399239543726,1841
"Mariachi, El (1992)",3.5771739130434783,1840
Better Off Dead... (1985),3.718562874251497,1837
"Remains of the Day, The (1993)",3.7822536744692434,1837
Mighty Aphrodite (1995),3.4308278867102397,1836
"Spy Who Loved Me, The (1977)",3.42020697167756,1836
"Day the Earth Stood Still, The (1951)",3.8890403489640133,1834
Papillon (1973),3.908669574700109,1834
Strictly Ballroom (1992),3.731860338243317,1833
Wallace & Gromit in The Curse of the Were-Rabbit (2005),3.7635024549918166,1833
Kiss the Girls (1997),3.180131004366812,1832
Diamonds Are Forever (1971),3.400600764609503,1831
Doctor Zhivago (1965),3.8027322404371584,1830
Gran Torino (2008),3.902352297592998,1828
Superman Returns (2006),3.0842911877394634,1827
Popeye (1980),2.5325848849945234,1826
Robin Hood (1973),3.602029621503017,1823
"Money Pit, The (1986)",2.8214285714285716,1820
"Sum of All Fears, The (2002)",3.1003850385038505,1818
Powder (1995),2.943894389438944,1818
"General's Daughter, The (1999)",2.910842047330765,1817
Thunderball (1965),3.5112823335167858,1817
Jaws 2 (1978),2.5027609055770292,1811
Three Men and a Baby (1987),2.800662617338487,1811
"River Wild, The (1994)",3.0005524861878454,1810
Peggy Sue Got Married (1986),3.0931453841901604,1809
Metropolis (1927),3.929519071310116,1809
"Prince of Egypt, The (1998)",3.257466814159292,1808
Major League (1989),3.3773532668881505,1806
Mr. Smith Goes to Washington (1939),4.041574279379158,1804
Monster (2003),3.6234739178690343,1802
"American Tail, An (1986)",3.234869516935036,1801
Sherlock Holmes (2009),3.5744031093836757,1801
Ray (2004),3.713611111111111,1800
"Streetcar Named Desire, A (1951)",3.990234375,1792
Nine Months (1995),2.5298715801228364,1791
"Family Man, The (2000)",3.183240223463687,1790
Super Mario Bros. (1993),1.8791946308724832,1788
Old Boy (2003),3.972859541130386,1787
House of Flying Daggers (Shi mian mai fu) (2004),3.67525195968645,1786
Universal Soldier (1992),2.4697648376259798,1786
Babe: Pig in the City (1998),2.986547085201794,1784
"Color of Money, The (1986)",3.394279304542905,1783
"Ninth Gate, The (1999)",3.092260235558048,1783
Stuart Little (1999),2.8472144063027574,1777
"Time Machine, The (2002)",2.687887323943662,1775
Any Given Sunday (1999),3.051549295774648,1775
Like Water for Chocolate (Como agua para chocolate) (1992),3.7032130777903043,1774
Heavy Metal (1981),3.1344419391206313,1774
For a Few Dollars More (Per qualche dollaro in più) (1965),3.9278059785673998,1773
Mississippi Burning (1988),3.769599548787366,1773
Hoop Dreams (1994),3.972332015810277,1771
Friday the 13th (1980),2.8342744212309428,1771
Shallow Grave (1994),3.701412429378531,1770
Stigmata (1999),2.919446014697569,1769
Tank Girl (1995),2.551528878822197,1766
Serpico (1973),3.874858437146093,1766
"View to a Kill, A (1985)",3.02519818799547,1766
Sky Captain and the World of Tomorrow (2004),3.041053227633069,1766
History of the World: Part I (1981),3.4138810198300282,1765
Short Circuit (1986),3.0005672149744753,1763
I.Q. (1994),2.997447532614861,1763
Amistad (1997),3.503125,1760
"Constant Gardener, The (2005)",3.661455372370665,1759
Cars (2006),3.417901938426454,1754
Before Sunrise (1995),3.8086138049058755,1753
Multiplicity (1996),2.731032515687393,1753
Tarzan (1999),3.3555111364934325,1751
"Apartment, The (1960)",4.005428571428571,1750
"Aristocats, The (1970)",3.1971951917572983,1747
Dangerous Minds (1995),2.94791070406411,1747
Shutter Island (2010),3.7097421203438397,1745
What Dreams May Come (1998),3.096275071633238,1745
Strangers on a Train (1951),4.090309633027523,1744
Burn After Reading (2008),3.4908204245553645,1743
"Man with the Golden Gun, The (1974)",3.357429718875502,1743
Rudy (1993),3.448938611589214,1743
"Hours, The (2002)",3.579219288174512,1742
"Good Night, and Good Luck. (2005)",3.789609644087256,1742
Shaft (2000),2.8627733026467204,1738
Harold and Kumar Go to White Castle (2004),3.3724812895797354,1737
Hercules (1997),3.172622478386167,1735
Hitch (2005),3.263400576368876,1735
Blast from the Past (1999),3.122478386167147,1735
"Secret of NIMH, The (1982)",3.652449567723343,1735
American Splendor (2003),3.769786250722126,1731
Lone Star (1996),3.940462427745665,1730
Dial M for Murder (1954),3.96878612716763,1730
Closer (2004),3.5254335260115606,1730
Don Juan DeMarco (1995),3.252168883747831,1729
Scary Movie 2 (2001),2.2291666666666665,1728
Footloose (1984),3.0052083333333335,1728
I Still Know What You Did Last Summer (1998),1.9869640787949014,1726
Ever After: A Cinderella Story (1998),3.440034762456547,1726
Stir of Echoes (1999),3.4530434782608697,1725
Amores Perros (Love's a Bitch) (2000),3.9240579710144927,1725
"Spanish Prisoner, The (1997)",3.7910144927536233,1725
Hot Shots! (1991),3.1015670342426,1723
Double Indemnity (1944),4.21718931475029,1722
"Bridges of Madison County, The (1995)",3.0560394889663183,1722
Live Free or Die Hard (2007),3.4000581057524695,1721
My Left Foot (1989),3.826554328878559,1721
Barton Fink (1991),3.748544819557625,1718
Cold Mountain (2003),3.4796156086196857,1717
Once Upon a Time in America (1984),3.884189031505251,1714
Nell (1994),3.0824561403508772,1710
Babel (2006),3.582795067527892,1703
European Vacation (aka National Lampoon's European Vacation) (1985),2.8323546682325307,1703
Toys (1992),2.5076380728554644,1702
"Postman, The (Postino, Il) (1994)",3.7320799059929493,1702
Keeping the Faith (2000),3.3209876543209877,1701
Miracle on 34th Street (1947),3.7663139329805997,1701
"Karate Kid, Part III, The (1989)",2.0032352941176472,1700
Rambo III (1988),2.260741612713361,1699
Revenge of the Nerds (1984),3.153914067098293,1699
Welcome to the Dollhouse (1995),3.7061248527679624,1698
Invasion of the Body Snatchers (1956),3.7469063052445493,1697
Flight of the Navigator (1986),3.3189858490566038,1696
In Bruges (2008),3.843270365997639,1694
"Treasure of the Sierra Madre, The (1948)",4.131796690307328,1692
F/X (1986),3.3767001774098166,1691
Dead Again (1991),3.6446745562130176,1690
Boyz N the Hood (1991),3.734319526627219,1690
All the President's Men (1976),4.016607354685647,1686
High Noon (1952),4.010985748218527,1684
Capote (2005),3.72756981580511,1683
3:10 to Yuma (2007),3.6865715983363043,1683
Confessions of a Dangerous Mind (2002),3.535374554102259,1682
Lemony Snicket's A Series of Unfortunate Events (2004),3.330856123662307,1682
She's All That (1999),2.847826086956522,1679
"Philadelphia Story, The (1940)",4.068996415770609,1674
I Heart Huckabees (2004),3.4677226539151227,1673
Primary Colors (1998),3.4297668858338315,1673
"Peacemaker, The (1997)",2.8820359281437127,1670
EDtv (1999),2.9634730538922156,1670
"Dead Zone, The (1983)",3.566326530612245,1666
Seven Years in Tibet (1997),3.2885885885885884,1665
Innerspace (1987),3.209735576923077,1664
Romeo Must Die (2000),2.8164861612515044,1662
Mr. Deeds (2002),2.687424789410349,1662
Pet Sematary (1989),2.8796630565583636,1662
AVP: Alien vs. Predator (2004),2.528898254063817,1661
Ladyhawke (1985),3.436144578313253,1660
Kung Fu Hustle (Gong fu) (2004),3.6681735985533455,1659
Once Upon a Time in Mexico (2003),3.0702230259192285,1659
Mission: Impossible III (2006),3.1974080771549125,1659
Duck Soup (1933),4.03983101991551,1657
Private Benjamin (1980),3.028683574879227,1656
Emma (1996),3.5872584541062804,1656
To Catch a Thief (1955),3.911231884057971,1656
"Transporter, The (2002)",3.1570996978851964,1655
Flashdance (1983),2.8145795523290986,1653
"Conversation, The (1974)",4.024227740763174,1651
Fallen (1998),3.3897637795275593,1651
Spy Kids (2001),2.8559733171619164,1649
Bullets Over Broadway (1994),3.6424665856622114,1646
"Red Violin, The (Violon rouge, Le) (1998)",3.8282674772036476,1645
"Chronicles of Riddick, The (2004)",3.0861229458307973,1643
Real Genius (1985),3.553593179049939,1642
"Perfect Murder, A (1998)",3.1819012797074953,1641
"Big Sleep, The (1946)",4.140767824497257,1641
Zombieland (2009),3.702439024390244,1640
Syriana (2005),3.5256097560975608,1640
"Magnificent Seven, The (1960)",3.8971934106162296,1639
Airheads (1994),2.6714547677261615,1636
